Counter	Image	Merger	Myr	Viewpoint	# Bulges	Sep	Flux Ratio	Gini	M20	C	A	S	Sersic n	A_s
63	isolated_galaxies/m1_fg0.3/rot_45/broadband_030.fits	0	0.29	4	1	0	0	0.5340733953782667	-1.7951967198729837	2.7533785557938733	-0.0009383151861811019	-0.006417303092888542	0.8807	0.07954058091542653
64	isolated_galaxies/m1_fg0.3/rot_45/broadband_040.fits	0	0.39	4	1	0	0	0.48023795275071435	-1.7343329706422435	2.6506154462787594	-0.0020651967822286964	0.005912031703057322	0.9398	0.07911383602283709
65	isolated_galaxies/m1_fg0.3/rot_45/broadband_050.fits	0	0.49	4	1	0	0	0.4876052959502396	-1.739999440185714	2.724792884381193	0.03626046664688822	0.012225885684180107	0.9419	0.0675954477941692
66	isolated_galaxies/m1_fg0.3/rot_45/broadband_060.fits	0	0.59	4	1	0	0	0.5411503999129815	-1.7892938085050871	2.774709099710674	0.04074308872116096	0.0009574122750526357	0.9925	0.17815576628379867
67	isolated_galaxies/m1_fg0.3/rot_45/broadband_100.fits	0	0.98	4	1	0	0	0.49868990268766106	-1.7130552390369862	2.7442441628296703	0.08373066795480517	0.018918578464625958	1.0676	0.1667754457524728
68	isolated_galaxies/m1_fg0.3/rot_45/broadband_200.fits	0	1.96	4	1	0	0	0.5463675836711503	-1.872569842606042	2.9498222859501673	0.0561020180929145	-0.029616441062518165	1.8259	0.24189386789023323
69	isolated_galaxies/m0.5_fg0.3/rot_45/broadband_005.fits	0	0.05	5	1	0	0	0.5159494918893254	-1.773367261488177	2.6994432688468155	-0.049435677041238406	-0.0427091722126901	0.8714	0.10885480973608369
70	isolated_galaxies/m0.5_fg0.3/rot_45/broadband_010.fits	0	0.1	5	1	0	0	0.5079055169210198	-1.716650230460262	2.586017260314184	-0.020950836920418648	-0.019971970525645734	0.8188	0.097856338664245
71	isolated_galaxies/m0.5_fg0.3/rot_45/broadband_030.fits	0	0.29	5	1	0	0	0.5238695104901621	-1.708843860969002	2.672927722200782	0.014419842279379144	-0.00421265737219859	0.8403	0.12102484203704598
72	isolated_galaxies/m0.5_fg0.3/rot_45/broadband_050.fits	0	0.49	5	1	0	0	0.4883275012392457	-1.715058168422987	2.7246335917540843	0.02440014432042664	-0.0014683936526884538	1.0017	0.08962758160181528
73	isolated_galaxies/m1_fg0.3/rot_45/broadband_005.fits	0	0.05	5	1	0	0	0.5035722590737581	-1.7955136261730615	2.7817945235045416	-0.04889813840281929	-0.022682796679081307	0.9323	0.05172867243158375
74	isolated_galaxies/m1_fg0.3/rot_45/broadband_010.fits	0	0.1	5	1	0	0	0.5129409585876848	-1.7529747168605927	2.689330841678625	-0.03008101420558433	-0.01208296261499507	0.8833	0.0864183655740858
75	isolated_galaxies/m1_fg0.3/rot_45/broadband_020.fits	0	0.2	5	1	0	0	0.4944401208098614	-1.7866412045101658	2.6852890470947326	-0.004401446816450648	0.004065649688317065	0.9437	0.08634910186288997
76	isolated_galaxies/m1_fg0.3/rot_45/broadband_030.fits	0	0.29	5	1	0	0	0.5252504869532849	-1.7912908867108237	2.7362761349073073	0.007684104052628036	0.0014248577646901025	0.8862	0.05804501422559978
77	isolated_galaxies/m1_fg0.3/rot_45/broadband_040.fits	0	0.39	5	1	0	0	0.4941095028394514	-1.733873152092223	2.6641768609879763	0.007344742958672513	0.008465091845198707	0.9401	0.09729111322365865
78	isolated_galaxies/m1_fg0.3/rot_45/broadband_050.fits	0	0.49	5	1	0	0	0.4990410683036539	-1.7474092669804098	2.7269825448165506	0.03683649849346148	0.008638619093253308	0.9474	0.07066004995148469
79	isolated_galaxies/m1_fg0.3/rot_45/broadband_060.fits	0	0.59	5	1	0	0	0.5380314373210267	-1.7824560915684515	2.7761538064310343	0.08261211350348144	0.011591206786599542	0.9948	0.19182366589876526
80	isolated_galaxies/m1_fg0.3/rot_45/broadband_100.fits	0	0.98	5	1	0	0	0.4850658508648142	-1.6966758972481815	2.729359573074915	0.08850365651992888	0.01923041988694188	1.0586	0.11068047741693397
81	isolated_galaxies/m1_fg0.3/rot_45/broadband_200.fits	0	1.96	5	1	0	0	0.5392902577589722	-1.8617598601342455	2.946961610973513	0.06488583376840042	-0.012616392870444372	1.8069	0.278223134951022
82	isolated_galaxies/m0.5_fg0.3/rot_45/broadband_005.fits	0	0.05	6	1	0	0	0.5008705557435773	-1.7656286974166184	2.723786395983203	-0.07491028633005692	-0.01912368349823444	0.8868	0.078246955649593
83	isolated_galaxies/m0.5_fg0.3/rot_45/broadband_010.fits	0	0.1	6	1	0	0	0.4936703696213167	-1.7071736683886323	2.599251455302068	-0.03664345829866167	-0.03074513919186263	0.8391	0.07208525131888069
84	isolated_galaxies/m0.5_fg0.3/rot_45/broadband_030.fits	0	0.29	6	1	0	0	0.5193759513959775	-1.6995924567904181	2.647303751307901	-0.03278579559009636	-0.018474556715004767	0.8312	0.10054153700840227
85	isolated_galaxies/m0.5_fg0.3/rot_45/broadband_050.fits	0	0.49	6	1	0	0	0.4938002699672362	-1.7149775162714367	2.7275175438145878	-0.008913669672029724	-0.01805032591642811	1.0095	0.06549759442814648
86	isolated_galaxies/m0.5_fg0.3/rot_45/broadband_200.fits	0	1.96	6	1	0	0	0.5390980023056275	-2.1083078407930254	3.184924698260096	0.0031779310072205234	-0.012075595625893496	6.2726	0.277432204041876
87	isolated_galaxies/m1_fg0.3/rot_45/broadband_005.fits	0	0.05	6	1	0	0	0.5064887672073006	-1.800420167354275	2.7932411220326343	-0.06077657133263798	-0.027095606602977437	0.9343	0.06448348310526632
88	isolated_galaxies/m1_fg0.3/rot_45/broadband_010.fits	0	0.1	6	1	0	0	0.5096247326517819	-1.7504968160101868	2.687702099981263	-0.041945313063004204	-0.001180585674090634	0.879	0.07461271158552711
89	isolated_galaxies/m1_fg0.3/rot_45/broadband_020.fits	0	0.2	6	1	0	0	0.4853192915024331	-1.7834446082661721	2.683791909633676	0.014574241751106706	0.010548753863379591	0.9393	0.07729656191784307
90	isolated_galaxies/m1_fg0.3/rot_45/broadband_030.fits	0	0.29	6	1	0	0	0.5261472677629544	-1.7855359936611839	2.7381502951932015	-0.010382559288214058	-0.003447369816968123	0.8785	0.07357401837789711
91	isolated_galaxies/m1_fg0.3/rot_45/broadband_040.fits	0	0.39	6	1	0	0	0.48456520000801967	-1.7331602537666113	2.646462234950249	-0.011429799697734227	0.0022880081956056777	0.938	0.07877233593893143
92	isolated_galaxies/m1_fg0.3/rot_45/broadband_050.fits	0	0.49	6	1	0	0	0.49429099027303036	-1.746922459299766	2.713374019476778	0.050212857828966895	0.009359766577600183	0.9387	0.08854734131193995
93	isolated_galaxies/m1_fg0.3/rot_45/broadband_060.fits	0	0.59	6	1	0	0	0.5427830228352654	-1.78091901549809	2.78652738062258	0.04275833209021472	0.002786179766692577	0.9981	0.13661953050432962
94	isolated_galaxies/m1_fg0.3/rot_45/broadband_100.fits	0	0.98	6	1	0	0	0.4955972333006406	-1.7175952381421293	2.7433616997789585	0.07007878717846476	0.019783032937144417	1.0711	0.12391974848239067
95	isolated_galaxies/m1_fg0.3/rot_45/broadband_200.fits	0	1.96	6	1	0	0	0.5395724214752337	-1.8590808578441318	2.9481266865036178	0.04653761808987876	-0.011479460823263697	1.8102	0.2618589303559036
